EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
020611594,HOLLANDIA BOTANICAL GARDENS,% CRYSTAL JUSTICE EXECTV DIRECTOR,PO BOX 235,SPRINGFIELD,OH,45501-0235,0000,03,3,1200,200306,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,C41,
020612612,AMVET,% PAMELA RENTZ,2250 PATTERSON RD,KETTERING,OH,45420-3061,0838,19,9,1000,195402,1,00,907000000,5,01,202412,0,0,02,0,12,0,0,0,,2003
020618422,TOURNAMENTS FOR CHARITY,% JOHN JANKOVIC,5750 MEMORIAL DR,DUBLIN,OH,43017-9742,0000,03,3,1000,200308,1,15,000000000,1,01,202312,7,8,01,0,12,5511002,31704591,31664190,T12,
020618576,MASON 3-6 PTO,% LAURIE GOLDFARB,6307 S MASON MONTGOMERY RD,MASON,OH,45040-3716,0000,03,3,1000,201001,1,16,000000000,1,01,202406,3,4,01,0,06,53459,143517,143517,B94,MIS PTO
020621667,OHIO DISTRICT COUNCIL NURSING HOME INC,% HOWARD COLLIER,3125 EAST PIKE,ZANESVILLE,OH,43701-9681,0000,03,3,7100,200403,1,12,000000000,1,01,,6,6,13,0,12,,,,E91,
020621868,COUNTRYSIDE MINISTRIES,% SEBASTIAN A VADUVA,581 E RIDGEWOOD DR,SEVEN HILLS,OH,44131-2832,0000,03,3,1270,200306,1,16,000000000,1,01,202412,1,4,01,0,12,3175,106817,106817,Q33,
020626617,ASSOCIATION OF OHIO METROPOLITAN WASTEWATER AGENCIES INC,% LISA E HOLLANDER,3900 EUCLID AVE,CLEVELAND,OH,44115-2506,0000,06,3,1000,200211,2,00,000000000,1,01,202412,4,4,01,0,12,150824,256613,256613,C20,
020627166,NATIONWIDE CHILDRENS HOSPITAL INC,% TIMOTHY ROBINSON,700 CHILDRENS DR,COLUMBUS,OH,43205-2664,4235,03,9,1000,200310,1,12,000000000,5,01,,0,0,01,0,12,,,,P43,CENTER FOR CHILD & FAMILY ADVOCACY
020627855,BABA NEEM KAROLI SATSANG,% JOHN VISNAUSKAS,5903 SOUTHINGTON DR,PARMA,OH,44129-5233,0000,03,3,7000,200512,1,10,000000000,1,01,202312,0,0,06,0,12,0,0,0,X70,
020630500,TRI-STATE PROMOTIONAL PRODUCTS ASSOCIATION,% HARRIET THURSTON,PO BOX 54120,CINCINNATI,OH,45254-0120,0000,06,3,2000,200306,2,00,000000000,1,01,202312,4,4,01,0,12,103934,113018,113018,S41,
020630614,GRAND LODGE FOOD PANTRY,% KENNETH L HAYES SR,PO BOX 3331,TOLEDO,OH,43607-0331,0000,03,3,1000,200209,1,15,000000000,5,01,202406,0,0,02,0,06,0,0,0,T30,
020633634,SAMARITAN BEHAVIORAL HEALTH INC,,110 N MAIN ST STE 500,DAYTON,OH,45402-3712,0000,03,3,1000,202004,1,16,000000000,1,01,202312,7,8,01,0,12,5177883,20909501,20905232,E99,
020634747,BEACON 360 MANAGEMENT INC,,450 N BRICE RD UNIT 348,BLACKLICK,OH,43004-1521,0000,04,3,3000,201703,2,00,000000000,1,01,202312,6,6,01,0,12,3911053,1282236,1282236,S21,
020634938,NBC VISIONS,,1507 HILLMAN ST,YOUNGSTOWN,OH,44507-1033,0000,03,3,1278,201709,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,O50,
020637038,THE OHIO STATE UNIVERSITY,% RALPH BARBER,325 W STATE STREET,GEORGETOWN,OH,45121-1229,5925,03,9,2000,201305,1,15,149349000,5,01,202412,0,0,02,0,12,0,0,0,O52,CHRISTINA GRAIG
020638113,ABRAHAMS BLESSINGS INTERNATIONAL- WAWEZA MOVEMENT INC,,3086 FIDDLERS RIDGE DR,CINCINNATI,OH,45248-2883,0000,03,3,1000,200208,1,15,000000000,1,01,202412,4,4,01,0,12,157377,386137,380841,,
020641610,CALLIOPE FEMINIST CHOIR,% BOBBI CONLIFFE,PO BOX 475,ATHENS,OH,45701-0475,0000,03,3,2000,200802,1,16,000000000,1,01,202408,4,4,01,0,08,410533,176370,87541,A6B,
020646279,NEW LIFE BAPTIST CHURCH,% JAMES O ANDERSON SR,PO BOX 201781,SHAKER HTS,OH,44120-8113,0000,03,3,7000,200412,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
020650317,GAR DROLMA CHOLING INC,,1329 CREIGHTON AVE,DAYTON,OH,45420-1931,0000,03,3,7000,200305,1,10,000000000,1,01,,0,0,06,0,12,,,,X50,
020654115,MISION CRISTIANA EMANUEL,,370 HALE RD,PAINESVILLE,OH,44077-4924,1125,03,9,7000,195105,0,10,000000000,5,01,,0,0,06,0,06,,,,,
020662980,BROOKLYN FIGURE SKATING CLUB OF OHIO,,7600 MEMPHIS AVE,BROOKLYN,OH,44144-2158,0000,03,3,1000,202004,1,16,000000000,5,01,202505,2,3,01,0,05,18377,76880,76289,N68,
020665070,THE INDIAN HILL WINTER CLUB INC,,PO BOX 150,CINCINNATI,OH,45227-0000,0000,07,3,1000,200510,2,00,000000000,1,01,202406,6,6,01,0,06,4121152,2068497,1861201,N50,
020667462,PARENTS OFFERING INSPIRATION NURTURING AND TRAINING INC,% BRADLEY SANDERS,8774 WILSON RD,WAYNESVILLE,OH,45068-8652,0000,03,3,2000,200502,1,16,000000000,1,01,202406,0,0,02,0,06,0,0,0,B80,
020672614,STARK COUNTY BEEKEEPERS ASSOCIATION,% JOYCE ANN ELAVSKY,PO BOX 133,MASSILLON,OH,44648-0133,0000,03,3,2000,202309,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,B01,
020675851,RESIDENTIAL SUPPORTS AND SERVICES INC,% THAN JOHNSON,PO BOX 678,URBANA,OH,43078-0678,0000,03,3,1000,200412,1,15,000000000,1,01,202312,6,4,01,0,12,1559687,195978,195978,L21,
020677358,EMPOWERMENT ADVOCATES INTERNATIONAL,% MATTHEW A SHANNON,1857 5TH AVE,YOUNGSTOWN,OH,44504-1838,0000,03,3,1000,200703,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P20,
020679518,WRIGHT PATH CORPORATION,% NALISA THOMAS,PO BOX 10695,DAYTON,OH,45402-7695,0000,03,3,2000,200404,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P20,
020681313,TOASTMASTERS INTERNATIONAL,% DAYTON UNITED COMMUNICATORS CLUB,324 ALICIA RD,DAYTON,OH,45417-1302,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,1694 DAYTON UNITED COMMUNICATORS CL
020686455,CORINTH MISSIONARY BAPTIST CHURCH,% TRUSTEE DEPT,2283 PUTNAM ST,TOLEDO,OH,43620-1348,0000,03,3,7000,202406,1,10,000000000,1,01,202412,0,0,06,0,12,0,0,0,X20,
020687126,MARGARET PETERS MEMORIAL FUND,% SCOTT PETERS,8425 GREENLEAF DR,CINCINNATI,OH,45255-5609,0000,03,3,1000,200409,1,16,000000000,1,01,202403,0,0,02,0,03,0,0,0,G30,
020687428,MIAMISBURG MERCHANTS ASSOCIATION,% JOHN EBERSOLE,PO BOX 861,MIAMISBURG,OH,45343-0861,0000,06,3,3000,200502,2,00,000000000,1,01,202312,2,3,01,0,12,12667,66038,45715,S41,
020691301,FREEDOM HOUSE FOR WOMEN INC,% EVA HARTWELL,1101 7TH AVE,AKRON,OH,44306-1727,0000,03,3,1000,200411,1,15,000000000,1,01,202412,3,3,01,0,12,92260,85437,85437,P72,
020692968,AMERICAN LEGION DEPARTMENT OF OHIO CHARITIES INC,% ROBERT M LUSTIG,PO BOX 8007,DELAWARE,OH,43015-8007,0000,03,3,1000,200307,1,16,000000000,1,01,202307,5,7,01,0,07,739488,8271258,8218690,P20,
020693967,PARMA ANIMAL SHELTER INC,,6260 STATE RD,PARMA,OH,44134-4135,0000,03,3,1000,200312,1,15,000000000,1,01,202412,6,4,01,0,12,1190199,378494,378400,D20,MCCULLOUGH WILLIAM
020694782,ST VINCENT ST MARY HIGH SCHOOL FOUNDATION,% TOM BARONE,15 N MAPLE ST,AKRON,OH,44303-2326,0000,03,3,1000,200308,1,15,000000000,1,01,202312,8,6,01,0,12,24379170,4678414,1136983,B94,
020695260,TUSCARAWAS COUNTY SHERIFFS RESERVE ASSOCIATION,% BRIAN SCHUBACH,2295 REISER AVE SE,NEW PHILA,OH,44663-3333,0000,04,3,3000,200309,2,00,000000000,5,01,202412,1,1,02,0,12,8677,9757,9757,I60,
020695316,COLOR GUARD OF AMERICAN LEGION POST 707,% MICHAEL BLACKWELL,200 W NATIONAL RD,ENGLEWOOD,OH,45322-1430,0000,03,3,1000,200402,1,15,000000000,5,01,202412,3,3,01,0,12,25223,81443,81443,W30,
020698511,CONCORD ALLIANCE CHURCH,% PEG EDWARDS,7152 PAINESVILLE RAVENNA RD,CONCORD TWP,OH,44077-8927,2284,03,9,7000,197205,0,10,000000000,5,01,201612,0,0,06,0,12,,,,,
020698574,WESTERVILLE CENTRAL ATHLETIC BOOSTER CLUB,% ATHLETIC DEPARTMENT,7118 MOUNT ROYAL AVE,WESTERVILLE,OH,43082-8393,0000,03,3,1000,200509,1,15,000000000,1,01,202406,4,5,01,0,06,321713,553537,441119,B112,
020703383,MAGNIFICAT OUR LADY OF CONSOLATION,% JUDITH L BRENNAN,59 HARRIS AVE,NORWALK,OH,44857-2457,0928,03,9,1700,194603,1,10,031150120,5,01,202507,0,0,06,0,07,0,0,0,,
020706175,OHIO NATIONAL ROAD ASSOCIATION INC,% WILLIAM SMITH,PO BOX 3551,ZANESVILLE,OH,43702-3551,0000,03,3,2000,200403,1,15,000000000,1,01,202506,0,0,02,0,06,0,0,0,A80,
020706522,SEW SPECIAL NETWORK,% RON MODER,13435 MAGERS RD,HOWARD,OH,43028-9017,0000,03,3,1000,200503,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P19,
020710167,LIGHTHOUSE PENTECOSTAL MINISTRIES INC,% PAUL E TRACY SR,323 STEELE AVE,ASHLAND,OH,44805-4314,0000,03,3,1700,200407,1,10,000000000,1,01,,1,3,06,0,12,,,,X21,
020710233,COALITION OF MULTICULTURAL EDUCATORS,% BARBARA BRINSON,36475 PEPPER DR,SOLON,OH,44139-2452,0000,03,3,2000,200605,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,B032,C O M E
020710423,RULE 62 FUNDRAISING,% JOHN LONGLAIS,PO BOX 40596,BAY VILLAGE,OH,44140-0596,0000,03,3,1000,200412,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,,
020711394,VALLEY FORGE ALUMNI ASSOCIATION INC,% CATHERINE SOLOMON,14070 PINE FOREST DRIVE,NORTH ROYALTON,OH,44133-5071,0000,03,3,1200,200406,1,15,000000000,1,01,202406,0,0,02,0,06,0,0,0,B84,
020716277,THE LEBRON JAMES FAMILY FOUNDATION,% COHEN & CO ADVISORY LLC,3800 EMBASSY PKWY STE 360,AKRON,OH,44333-8389,0000,03,3,1000,200601,1,15,000000000,1,01,202312,8,8,01,0,12,28375391,13901036,12330230,W99,
020716914,UNITED STEELWORKERS,% MARK MURRAY,PO BOX 328,GIRARD,OH,44420-0328,0260,05,9,3000,194012,2,00,263059269,5,01,202412,0,0,02,0,12,0,0,0,,1307 LOCAL
020720412,FIRST BAPTIST CHURCH LOWER VALLEY PIKE,% CHRISTINE STUMBO,3865 LOWER VALLEY PIKE,SPRINGFIELD,OH,45506-4115,1593,03,9,7000,196308,1,10,029002000,5,01,,0,0,06,0,12,,,,,0401877 GREATER DAYTON ASSOC OF BAP
020726373,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% WALTER THOMPSON,10333 OLENTANGY RIVER RD,POWELL,OH,43065-8726,1381,05,9,3000,195708,2,00,263264279,5,01,202412,0,0,02,0,12,0,0,0,,L28960H DLWRE CO OH DEPT ENV SVCS
020727198,ZENITH ACADEMY,% ASHFAQ TASHFEEN,4606 HEATON RD,COLUMBUS,OH,43229-6612,0000,03,3,1000,201107,1,11,000000000,1,01,202406,8,7,01,0,06,10585024,9157710,9157710,B29,
020730969,TOASTMASTERS INTERNATIONAL,% NORTHERN KENTUCKY TOASTMASTERS CL,11636 SHARONWOODS CT,CINCINNATI,OH,45241-2237,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,593263 NORTHERN KY TOASTMASTERS CLU
020731523,THE OHIO STATE UNIVERSITY,% AMY L DSUBAN,1802 PRINCETON RD STE 400,FAIRFIELD TWP,OH,45011-4762,5925,03,9,2000,201305,1,15,000000000,5,01,202412,0,0,02,0,12,0,0,0,,OXFORD LIVESTOCK 4-H CLUB
020733283,NEW JERUSALEM MISSIONARY BAPTIST CHURCH,% BOBBY C WARD,1375 ADDISON RD,CLEVELAND,OH,44103-2870,1593,03,9,7000,196308,1,10,029002000,5,01,,0,0,06,0,12,,,,X20,
020734710,MERCYS MISSION INC,% REVEREND ROBERT COMBS,47439 REIBEL RD,LONG BOTTOM,OH,45743-9717,5101,03,9,7000,198204,1,10,001000000,1,01,,0,0,06,0,12,,,,,
020735255,MORGAN LOCAL EDUCATION ASSOCIATION,% KAROLE MCGREW,3555 STATE ROUTE 792,STOCKPORT,OH,43787-9344,0000,05,3,3000,200904,2,00,000000000,5,01,202408,0,0,02,0,08,0,0,0,J40,
020735824,HP BLAST CORP,% CHERYL KOOPMAN,PO BOX 8485,CINCINNATI,OH,45208-0485,0000,03,3,1000,200706,1,16,000000000,1,01,202312,2,4,01,0,12,13095,225779,66256,T31,
020737499,FIRST FAITH DEVELOPMENT CORPORATION,% JON LAMPLEY,790 EASTER AVE,AKRON,OH,44307-1565,0000,03,3,1278,201701,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,W99,
020737741,OBERLIN CHORISTERS,% KATHERINE PLANK,39 S MAIN ST,OBERLIN,OH,44074-1662,0000,03,3,1000,200510,1,16,000000000,1,01,202406,3,4,01,0,06,56880,129195,129170,A6B,
020738713,ISSO-NNDYM INC,% AMIT P PATEL,13354 PEARL RD,STRONGSVILLE,OH,44136-3404,0000,03,3,2000,201502,1,15,000000000,1,01,202412,3,3,01,0,12,29623,76478,76478,A23,
020740591,CUYAHOGA FALLS OKTOBERFEST GOLF CHARITIES,% EDWARD J DENHOLM,PO BOX 303,CUYAHOGA FLS,OH,44222-0303,0000,03,3,1200,200509,1,16,000000000,1,01,202312,4,4,01,0,12,180466,249639,85779,,
020743268,EQUALITY OHIO EDUCATION FUND,,370 S 5TH ST STE G3,COLUMBUS,OH,43215-7436,0000,03,3,2000,200508,1,15,000000000,1,01,202312,6,6,01,0,12,1239560,2337526,2337526,R26,
020743270,EQUALITY OHIO,% A LYNNE BOWMAN,370 S 5TH STREET,COLUMBUS,OH,43215-5408,0000,04,3,3000,200602,2,00,000000000,1,01,202312,4,4,01,0,12,187635,130153,130153,R26,
020743542,WOMEN OF COLOR FOUNDATION,% ALEXANDRIA B JOHNSON BOONE,5366 SAINT CLAIR AVE,CLEVELAND,OH,44103-1312,0000,03,3,2000,200604,1,15,000000000,1,01,202312,3,4,01,0,12,72061,284642,284642,B99,
020747002,SCHNEE LEARNING CENTER,% JEFFREY HARRISON,2222 ISSAQUAH ST,CUYAHOGA FLS,OH,44221-3704,0000,03,3,1200,202408,1,11,000000000,1,01,202406,5,6,01,0,06,592045,1064186,1064186,B90,
020748192,ORDER OF THE EASTERN STAR OF OHIO,% MELINDA CALLAHAN,213 GEORGE ST,HARRISON,OH,45030-1513,0101,10,9,1000,194009,1,00,260000000,5,01,202405,0,0,02,0,05,0,0,0,,376 MARVIN CHAPTER
020749831,OUR TOWNE-MECHANICSBURG,% DANIEL ECK,3972 PARKVIEW RD,MECHANICSBURG,OH,43044-9788,0000,03,3,1000,200703,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,N32,
020751474,OHIO ALLIANCE OF DIRECT SUPPORT PROFESSIONALS,% AMY GEROWITZ,PO BOX 218145,COLUMBUS,OH,43221-8145,0000,03,3,1200,200603,1,15,000000000,1,01,202312,4,5,01,0,12,419990,870743,870743,J30,OHIO PROFESSIONALS DIRECT SUPPORT
020751866,WORTHINGTON THRIFT SHOP,% SUSAN MEYER,5600 N HIGH ST,WORTHINGTON,OH,43085-3915,0000,03,3,1000,200610,1,15,000000000,1,01,202405,3,4,01,0,05,70342,168292,147429,P290,HELEN GERSI
020752420,CINCINNATI TOP SOCCER,% RANDY COREY,5081 COX SMITH RD,MASON,OH,45040-9297,0000,03,3,1200,201303,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,N64,
020754614,HAVEN OF HOPE BIBLE CHURCH,% MICHAEL D BETHEL,1751 GLENWOOD DR,TWINSBURG,OH,44087-1257,0000,03,3,1700,200709,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
020756041,LIGHTHOUSE FULL GOSPEL CHURCH,% RONALD H JANETZKE,5375 COAKLEY RD NW,CARROLL,OH,43112-9572,0000,03,3,7000,200610,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
020757832,GODLY WOMEN MINISTRIES,% DELORES OUTLAW,3466 WESTPOINT DR,COLUMBUS,OH,43232-4852,0000,03,3,1000,202501,1,15,000000000,1,01,,0,0,02,0,12,,,,,
020761494,THRONE ROOM MINISTRIES INTERNATIONAL INC,% REV CINDY WILCOX,2182 BIDDLE RD,GALION,OH,44833-9728,0000,03,3,1000,201409,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,Q99,
020761609,COMPASSIONS TRAINING AND AWARENESS CENTER,% EDNA SUTTON,9501 YALE AVE,CLEVELAND,OH,44108-2149,0000,03,3,2000,200711,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,E92,
020762807,WERE HERE INC,% DARREN ROSE,33250 N BURR OAK DR,SOLON,OH,44139-5547,0000,03,3,1000,200705,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,P60,
020763082,THE NEXT STEP PROGRAM INC,% LORENA WILSON,PO BOX 141304,TOLEDO,OH,43614-9223,0000,03,3,1000,200708,1,15,000000000,1,01,202506,0,0,02,0,06,0,0,0,B90,
020766377,ERIE COUNTY MASTER GARDENER ASSOCIATION,% OHIO STATE UNIVERSITY EXTENSION,2900 COLUMBUS AVENUE,SANDUSKY,OH,44870-5574,0000,03,3,1200,202302,1,16,000000000,5,01,202412,0,0,02,0,12,0,0,0,T50,
020768131,THE OHIO STATE UNIVERSITY,% ROGER YOH,1512 S US HWY 68,URBANA,OH,43078-9198,5925,03,9,2000,201305,1,15,000000000,5,01,202412,0,0,02,0,12,0,0,0,O52,WESTSIDE LIVESTOCK 4-H CLUB
020770469,SUIT YOURSELF INC,% BARBARA BRITT,PO BOX 574,PAINESVILLE,OH,44077-0574,0000,03,3,1000,200604,1,15,000000000,1,01,202406,3,2,02,0,06,62311,21030,21030,P29,
020770836,KOINONIA CHRISTIAN CENTER INC,,3750 E BROAD ST UNIT 13282,COLUMBUS,OH,43213-7015,0000,03,3,7000,200610,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
020772540,THE OHIO STATE UNIVERSITY,% SUE DAVIES,105 MAIN ST SUITE B402,PAINESVILLE,OH,44077-3414,5925,03,9,2000,201305,1,15,000000000,5,01,202412,0,0,02,0,12,0,0,0,O52,NORTH COAST CRITTERS 4-H CLUB OF LA
020776291,THE RUSTIC PATHWAYS FOUNDATION INC,% ANDREA BOUCH,6082 PINECONE DR,MENTOR,OH,44060-1865,0000,03,3,1000,200705,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,B82,
020776336,COLUMBUS WRESTLING CLUB INC,% BRIAN CHURCH,1161 SNOHOMISH AVE,COLUMBUS,OH,43085-6506,0000,03,3,1000,200902,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,O50,
020776959,THE OHIO STATE UNIVERSITY,% JOSEPH AND MEGHAN TURON,520 WEST MAIN STREET,CORTLAND,OH,44410-1473,5925,03,9,2000,201305,1,15,149349000,5,01,202412,0,0,02,0,12,0,0,0,O52,COWS R US 4-H CLUB OF TRUMBALL COUN
020776965,RISING STAR LEARNING CENTER INC,% PATRICIA ERIN DECARLO,PO BOX 40354,BAY VILLAGE,OH,44140-0354,0000,03,3,1000,202010,1,16,000000000,1,01,202406,3,4,01,0,06,26043,444472,425758,P82,
020779156,MT ARARAT MISSIONARY BAPTIST CHURCH INC,% JOHN D WALTHALL III,918 COLBURN ST,TOLEDO,OH,43609-0000,0000,03,3,7000,200802,1,10,000000000,1,01,,0,0,06,0,12,,,,,
020786624,TALK IS CHEAP INC,% DAVID G KOHOUT,760 OAKRIDGE DR,YOUNGSTOWN,OH,44512-3547,0000,03,3,1000,200809,1,15,000000000,1,01,202312,3,4,01,0,12,45655,199397,196731,O55,
020792665,FREE CLINIC OF FULTON COUNTY,% RANDALL J BOWMAN,PO BOX 173,WAUSEON,OH,43567-0173,0000,03,3,1000,200702,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,E32,
020794054,ANTONINE MARONITE SISTERS OF YOUNGSTOWN INC,% M JOSEPHINE MADLEINE ISKANDAR,2691 N LIPKEY RD,NORTH JACKSON,OH,44451-9665,0928,03,9,7000,194603,1,10,000000000,0,01,,0,0,06,0,12,,,,,
020800425,TRINITY WESLEYAN CHURCH,,414 E MARKET ST,LIMA,OH,45801-4526,2079,03,9,7200,197005,1,10,601030000,5,01,,0,0,06,0,06,,,,,
020802157,DEBRE SELAM KIDUS GEBRIEL ETHIOPIAN ORTHODOX TEWAHEDO CHURCH,% YARED WIDAJO,1049 E BROAD ST,COLUMBUS,OH,43205-1301,0000,03,3,7000,201006,1,10,000000000,1,01,202112,0,0,06,0,12,0,0,0,X21,
020803171,COLUMBUS RUNNING CHARITY FUND,% MATT DELEON,6465 PERIMETER DR,DUBLIN,OH,43016-8459,0000,03,3,1000,200708,1,16,000000000,5,01,202412,3,4,01,0,12,87269,164082,164082,T12,
020803302,MIAMI BOAT CLUB INC,% JEFF KREUGER,PO BOX 210,MIAMIVILLE,OH,45147-0210,0000,07,3,1000,200905,2,00,000000000,1,01,202412,4,3,01,0,12,232233,65772,65772,N67,
020803707,OHIO EASTERN STAR COMMUNITY SERVICES,% LINDA LAMSON,1451 GAMBIER ROAD,MOUNT VERNON,OH,43050-9112,0000,03,3,1200,200812,1,15,000000000,1,01,202312,1,0,02,0,12,1195,0,0,P81,
020804292,THE OHIO STATE UNIVERSITY,% HERBERT HARRIS,8770 STATE ROUTE 108,WAUSEON,OH,43567-8606,5925,03,9,2000,201305,1,15,000000000,5,01,202412,0,0,02,0,12,0,0,0,O52,PIKE KOUNTRY KIDS 4-H CLUB OF FULTO
020809374,INTERNATIONAL UNION UNITED AUTO AEROSPACE & AGRICULTURAL WORKERS,% DAVE GREEN,1691 WOODLANDS DR,MAUMEE,OH,43537-4018,0427,05,9,3000,194106,2,00,000000000,5,01,202212,0,3,01,0,12,0,70574,70574,,3056 UAW LOCAL
020809941,SCOTTISH TERRIER CLUB OF GREATER,% SUSAN MOLONEY,PO BOX 3344,DAYTON,OH,45401-3344,0000,03,3,1000,200706,2,15,059325040,5,01,202412,0,0,02,0,12,0,0,0,,
020814461,CONOTTON VALLEY ROCKET FOUNDATION,% PATRICK COOPER,PO BOX 174,SHERRODSVILLE,OH,44675-0174,0000,03,3,1000,201011,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,M12,
020815448,KNIGHTS OF PYTHIAS,% DOUGLAS STORTS,414 BENSON DR,GROVEPORT,OH,43125-1303,0115,08,9,1000,194009,1,00,319000000,5,01,202412,0,0,02,0,12,0,0,0,,5 WINCHESTER F&J LODGE
026007969,SUPREME EMBLEM CLUB OF THE UNITED STATES OF AMERICA INC,% SIMONE CROSBY,886 CARRIAGE LN,WOOSTER,OH,44691-5432,1065,04,9,3000,194910,2,00,602160040,5,01,202406,0,0,02,0,06,0,0,0,,NEW HAMPSHIRE ST ASSOCIATION
026012768,MORTAR BOARD INC,% JANE HAMBLIN,1200 CHAMBERS RD STE 201,COLUMBUS,OH,43212-1703,0910,03,9,2000,194511,1,16,034059036,5,01,202406,0,0,02,0,06,0,0,0,,
030102250,AYRSHIRE BREEDERS ASSOCIATION,,1224 ALTON DARBY CREEK RD STE B,COLUMBUS,OH,43228-9813,0000,05,3,1000,194301,2,00,059230279,1,01,202312,4,4,01,0,12,312923,266653,252154,,
030273785,UNIVERSITY OF VERMONT CHAPTER OF MO RTAR BOARD,% KIRSTEN FOX,1200 CHAMBERS RD STE 201,COLUMBUS,OH,43212-1703,0000,03,3,1000,202311,1,16,034059036,1,01,202406,0,0,02,0,06,0,0,0,B03,UNIVERSITY OF VERMONT
030317160,CHILD DIMENSIONS INSURANCE COMPANY,% MARSH MANAGEMENT SERVICES,1 PERKINS SQ,AKRON,OH,44308-1063,0000,03,3,1000,198903,1,17,000000000,1,01,202312,8,9,01,0,12,41641644,119272203,13858328,Y200,
030345256,UNITED PLANT SAVERS,,35703 LOOP RD,RUTLAND,OH,45775-8900,0000,03,3,1000,199602,1,15,994350000,1,01,202312,6,5,01,0,12,1336741,963200,931830,C30,
030365102,NEW MOONS RISING INC,% DR DIANA L SHARPLESS,2496 RED FOX PASS,WILOUGHBY HLS,OH,44094-9622,0000,03,3,1000,200006,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,A60,
030372953,WESTERN IRONTON,% MARLENE FERGUSON,317 ELM ST,IRONTON,OH,45638-1206,1588,03,9,7000,196307,1,10,001000000,5,01,,0,0,06,0,12,,,,,
030377431,PIQUA OUTH FOOTBALL ASSOCIATION,% CLEADOUS HAWKS,PO BOX 815,PIQUA,OH,45356-0815,0000,03,3,1000,200202,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,N65,
030377816,GATEWAY CHURCH,% REVEREND DR BEN BORSAY,9555 COUNTY ROAD 9,FINDLAY,OH,45840-8806,5052,03,9,7000,198205,1,10,001002000,1,01,201012,0,0,06,0,12,,,,,
030378757,HEBRON AREA SOCCER ASSOC,% JAMES DOBOS,3936 RIDGELY TRACT RD,NEWARK,OH,43056-9621,0000,03,3,1000,201303,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,N64,
030379316,NATIONAL CHURCH RESIDENCES OF,% PRESIDENT,2245 N BANK DR,COLUMBUS,OH,43220-5422,5048,03,9,1000,196205,1,16,575000000,1,01,202408,6,4,01,0,08,1668191,343422,343422,,MANHATTAN II KANSAS INC
030385252,TOASTMASTERS INTERNATIONAL,% ETHICON TSTMSTRS LDRS N SPKNG TLS,4545 CREEK RD,BLUE ASH,OH,45242-2803,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,8634 ETHICON TSTMSTRS LDRS IN SPKNG
030388873,LEOTA BRAUN CHARITABLE FOUNDATION INC,% HERBERT MUHLENKAMP,PO BOX 364,ROCKFORD,OH,45882-0364,0000,03,3,1000,200306,1,15,000000000,1,01,202412,4,4,01,0,12,415989,168545,168128,T31,
030389456,FREE & ACCEPTED MASONS OF OHIO,% JIM LANGMEAD,10200 MEMPHIS AVE,BROOKLYN,OH,44144-2037,0171,10,9,1000,194010,0,00,036000000,5,01,202409,0,0,02,0,09,0,0,0,,0781 CLEVELAND LODGE
030390392,EASTSIDE MISSION INTERDENOMINATIAL CHURCH,% JOHN GREATHOUSE,3469 S 3BK RD,GALLENA,OH,43021-0000,0000,03,3,1700,200204,1,10,000000000,1,01,,0,0,03,0,12,,,,,
